"BIB_DOC","CTRL_FIELDS","CIS_BIBS","OCLC_BIBS"
25238745,2,1,1
24202999,2,1,1
25706389,2,1,1
24490589,2,1,1
24521967,2,1,1
25505607,2,1,1
25597794,2,1,1
25575068,2,1,1
24176610,2,1,1
24534042,4,2,2
25197731,2,1,1
24015897,4,2,2
23784681,3,1,1
25185971,2,1,1
23955877,2,1,1
25532071,2,1,1
24150924,2,1,1
25547604,2,1,1
25189366,2,1,1
25352798,2,1,1
23760029,4,1,1
24357670,2,1,1
26254247,2,1,1
25095569,2,1,1
24497768,2,1,1
25536634,2,1,1
25096137,2,1,1
25711249,2,1,1
25710787,2,1,1
25790580,2,1,1
25096242,2,1,1
25203772,2,1,1
25204671,2,1,1
25205962,2,1,1
24029719,2,1,1
25206545,2,1,1
24246151,2,1,1
24175565,2,1,1
24103580,2,1,1
25211980,2,1,1
25211881,2,1,1
25213912,2,1,1
25213750,2,1,1
24517409,2,1,1
25216127,2,1,1
25220414,2,1,1
24560457,2,1,1
25221754,2,1,1
24000227,4,2,2
23978969,2,1,1
23957523,2,1,1
25501123,2,1,1
23744197,3,1,1
23781129,4,1,1
23796496,3,1,1
23796757,3,1,1
25653209,2,1,1
25653426,2,1,1
24220202,4,1,1
24538687,2,1,1
24194482,2,1,1
24018645,4,2,2
24329950,2,1,1
24584805,2,1,1
25196181,2,1,1
25597600,2,1,1
24988276,2,1,1
25802094,2,1,1
25760781,2,1,1
24079084,2,1,1
24086734,2,1,1
24064318,4,2,2
25248282,2,1,1
24571771,2,1,1
23983500,4,2,2
24572177,2,1,1
25151601,2,1,1
24439413,2,1,1
25475805,2,1,1
23999194,4,2,2
23995928,4,2,2
25475925,2,1,1
23999654,4,2,2
23997693,4,2,2
24004329,4,2,2
23999761,4,2,2
24003974,4,2,2
24000599,4,2,2
24007406,4,2,2
24004436,4,2,2
24006370,4,2,2
25663030,2,1,1
24012354,4,2,2
24011445,4,2,2
24006494,4,2,2
24682139,2,1,1
24392456,2,1,1
24014794,4,2,2
24009610,4,2,2
25800317,2,1,1
24014988,4,2,2
24012309,4,2,2
24014141,4,2,2
24013600,4,2,2
24024587,4,2,2
24222406,2,1,1
24023806,4,2,2
24021332,4,2,2
24028301,4,2,2
24022527,4,2,2
24020502,4,2,2
24024548,4,2,2
24027322,4,2,2
24019680,4,2,2
24037913,4,2,2
24034612,4,2,2
24035806,4,2,2
24037687,4,2,2
24033695,4,2,2
24035315,4,2,2
24045870,4,2,2
24038251,4,2,2
24043459,4,2,2
23782434,3,1,1
24043553,4,2,2
24044867,4,2,2
24001510,2,1,1
24056219,4,2,2
25604586,2,1,1
24049470,4,2,2
24054767,4,2,2
24069416,4,2,2
24469196,2,1,1
24062321,4,2,2
24724677,2,1,1
24075816,4,2,2
24071907,4,2,2
24074168,4,2,2
24072727,4,2,2
24073812,4,2,2
24087123,4,2,2
24088664,4,2,2
24087438,4,2,2
24723428,2,1,1
24090630,4,2,2
24011514,2,1,1
24093892,4,2,2
25275381,2,1,1
25795898,2,1,1
25551502,2,1,1
25171607,2,1,1
24156377,2,1,1
25281010,2,1,1
25174462,2,1,1
25053288,2,1,1
25392915,2,1,1
25284525,2,1,1
24219633,2,1,1
25286251,2,1,1
24311385,2,1,1
24427668,2,1,1
24357198,2,1,1
24340963,2,1,1
24341006,2,1,1
23678720,4,1,1
24939857,2,1,1
24363519,2,1,1
25026591,2,1,1
25645500,2,1,1
24028080,2,1,1
25295572,2,1,1
24408391,2,1,1
23736799,3,1,1
23735726,4,1,1
23738941,4,1,1
24172620,2,1,1
24481516,2,1,1
24954228,2,1,1
24954002,2,1,1
23799652,3,1,1
23799875,3,1,1
25091751,2,1,1
25749686,2,1,1
24965962,2,1,1
23773489,4,1,1
23774082,4,1,1
24246193,2,1,1
23773561,3,1,1
25589120,2,1,1
24353577,2,1,1
24419791,2,1,1
24225680,2,1,1
25235179,2,1,1
25021149,2,1,1
25453799,2,1,1
23921173,2,1,1
25241739,2,1,1
25239501,2,1,1
25134037,2,1,1
25032627,2,1,1
24259564,2,1,1
25134131,2,1,1
23937356,2,1,1
25117929,2,1,1
25235919,2,1,1
23900334,2,1,1
23744911,3,1,1
25581065,2,1,1
25565779,2,1,1
25713401,2,1,1
25745938,2,1,1
25252878,2,1,1
23854012,2,1,1
23951871,2,1,1
24417212,2,1,1
25252995,2,1,1
24200166,2,1,1
25197185,2,1,1
24101732,2,1,1
25692400,2,1,1
24150105,2,1,1
24150276,2,1,1
24100814,2,1,1
23860839,2,1,1
24133080,2,1,1
25197272,2,1,1
24429075,2,1,1
23883665,2,1,1
23754633,3,1,1
24352206,2,1,1
24073465,2,1,1
24202916,4,1,1
24453110,2,1,1
24351950,2,1,1
24202831,2,1,1
24449322,2,1,1
25753182,2,1,1
24446514,2,1,1
24353463,2,1,1
24153075,2,1,1
24280973,2,1,1
24105080,2,1,1
23953733,2,1,1
23954044,2,1,1
24204015,3,1,1
25265544,2,1,1
23859205,2,1,1
25391183,2,1,1
25388754,2,1,1
24233526,2,1,1
24502713,2,1,1
25498468,2,1,1
24355600,2,1,1
24255698,2,1,1
24454908,2,1,1
23911231,2,1,1
26241285,2,1,1
24256055,2,1,1
23910842,2,1,1
24356104,2,1,1
23910359,2,1,1
24156424,2,1,1
23914635,2,1,1
23758786,3,1,1
24108606,2,1,1
24207626,2,1,1
23915522,2,1,1
24156362,2,1,1
23914591,2,1,1
23914788,2,1,1
24207964,4,1,1
24482859,2,1,1
24201645,2,1,1
24482663,2,1,1
24208729,4,1,1
24457291,2,1,1
24457655,2,1,1
23921084,2,1,1
24361595,2,1,1
24409079,2,1,1
24110298,2,1,1
24460846,2,1,1
24261475,2,1,1
23712836,3,1,1
24410828,2,1,1
24261206,2,1,1
24610401,2,1,1
25316066,2,1,1
24029462,2,1,1
25317027,2,1,1
24310162,2,1,1
24524120,2,1,1
24212499,3,1,1
23929088,2,1,1
24488155,2,1,1
23937975,2,1,1
24163237,2,1,1
25497079,2,1,1
24161936,2,1,1
24261686,2,1,1
24363339,2,1,1
25503123,2,1,1
24262987,2,1,1
24436182,2,1,1
24535230,2,1,1
25421094,2,1,1
24412764,2,1,1
24537455,2,1,1
25510579,2,1,1
25517152,2,1,1
24160228,2,1,1
25528981,2,1,1
25519892,2,1,1
25520655,2,1,1
25518693,2,1,1
25519207,2,1,1
24564990,2,1,1
24215339,3,1,1
25520144,2,1,1
24215103,3,1,1
24016431,2,1,1
24366036,2,1,1
24264580,2,1,1
25524285,2,1,1
24156612,2,1,1
24157450,2,1,1
24710264,2,1,1
24265444,2,1,1
25533829,2,1,1
24228818,2,1,1
25326730,2,1,1
24435546,2,1,1
25533721,2,1,1
25528755,2,1,1
24285195,2,1,1
25580377,2,1,1
24514962,2,1,1
25536696,2,1,1
24358571,2,1,1
25594062,2,1,1
24166879,2,1,1
25593547,2,1,1
25593579,2,1,1
24180590,2,1,1
24950139,2,1,1
23737640,4,1,1
24518564,2,1,1
24020366,2,1,1
23742869,4,1,1
24268947,2,1,1
24518376,2,1,1
24418128,2,1,1
25628020,2,1,1
24369287,2,1,1
24418408,2,1,1
24120915,2,1,1
25577994,2,1,1
24764565,2,1,1
24470162,2,1,1
24122326,2,1,1
24470495,2,1,1
24223153,3,1,1
24373409,2,1,1
24952908,2,1,1
23924500,2,1,1
23924721,2,1,1
24223454,2,1,1
25553668,2,1,1
25699982,2,1,1
25699860,2,1,1
24224936,3,1,1
24176148,2,1,1
25558896,2,1,1
24176003,2,1,1
24222846,2,1,1
24224877,3,1,1
24224598,2,1,1
25601982,2,1,1
24219923,2,1,1
24221714,2,1,1
25560582,2,1,1
24220163,4,1,1
24220781,2,1,1
24325077,2,1,1
23975752,2,1,1
24522492,2,1,1
25607463,2,1,1
23976181,2,1,1
23787730,3,1,1
25572642,2,1,1
24273710,2,1,1
24126169,2,1,1
24321464,2,1,1
24323426,2,1,1
25618367,2,1,1
23754549,3,1,1
24525167,2,1,1
24321503,2,1,1
24171990,2,1,1
24225815,2,1,1
24447391,2,1,1
24226792,2,1,1
24217829,3,1,1
24226373,3,1,1
24170709,2,1,1
24226568,2,1,1
24227252,2,1,1
23977522,2,1,1
24328204,2,1,1
25754282,2,1,1
25631335,2,1,1
24228071,2,1,1
24228365,2,1,1
24277393,2,1,1
24128381,2,1,1
24227867,2,1,1
24228403,2,1,1
24579110,2,1,1
24478574,2,1,1
23779643,4,1,1
24130413,2,1,1
24278313,3,1,1
24131298,2,1,1
24278910,3,1,1
24278738,2,1,1
24479472,2,1,1
24230210,2,1,1
24429210,2,1,1
24957956,2,1,1
24099523,2,1,1
24096135,2,1,1
24229866,2,1,1
24101386,2,1,1
25556429,2,1,1
24134265,2,1,1
24487152,2,1,1
24082788,2,1,1
23784260,4,1,1
23794396,3,1,1
24583244,2,1,1
25714068,2,1,1
23733960,3,1,1
25718027,2,1,1
23884618,2,1,1
24333645,2,1,1
24134390,2,1,1
24363465,2,1,1
24234518,2,1,1
24184632,2,1,1
24137004,2,1,1
24085725,2,1,1
23755696,3,1,1
23787593,3,1,1
25800035,2,1,1
23887715,2,1,1
23737272,3,1,1
24286470,2,1,1
23789427,4,1,1
24140427,2,1,1
24035538,2,1,1
24489260,2,1,1
24033190,2,1,1
24286969,2,1,1
23758137,4,1,1
24589854,2,1,1
24389889,2,1,1
24389805,2,1,1
25541061,2,1,1
24044237,2,1,1
24240204,2,1,1
25105038,2,1,1
25619077,2,1,1
25706557,2,1,1
24491625,2,1,1
25705640,2,1,1
24490758,2,1,1
24289825,2,1,1
24226144,3,1,1
23793603,3,1,1
25807869,2,1,1
24487798,2,1,1
24589198,2,1,1
24489945,2,1,1
24785590,2,1,1
24342150,2,1,1
24343711,2,1,1
26286765,2,1,1
24342722,2,1,1
23948456,2,1,1
24276683,2,1,1
24292558,2,1,1
24394007,2,1,1
24194677,2,1,1
24090033,2,1,1
23882375,2,1,1
24146179,2,1,1
24396064,2,1,1
24146072,2,1,1
25676382,2,1,1
24096835,2,1,1
25263243,2,1,1
24972123,2,1,1
24444499,2,1,1
25188658,2,1,1
25176482,2,1,1
24148928,2,1,1
25666367,2,1,1
24196940,2,1,1
24347539,2,1,1
23797282,3,1,1
23797466,3,1,1
24197712,2,1,1
24196344,2,1,1
24198272,2,1,1
24497504,2,1,1
25174893,2,1,1
24098744,2,1,1
23747147,4,1,1
28207975,2,1,1
24198685,2,1,1
24198743,4,1,1
24951516,2,1,1
24126095,2,1,1
23748560,3,1,1
24803866,2,1,1
24586864,2,1,1
24205777,2,1,1
25300657,2,1,1
24131601,2,1,1
25101258,2,1,1
24447525,2,1,1
25650114,2,1,1
25650213,2,1,1
25700752,2,1,1
25701581,2,1,1
24448108,2,1,1
25651290,2,1,1
25601103,2,1,1
23749523,3,1,1
25003132,2,1,1
25252073,2,1,1
25502696,2,1,1
25652183,2,1,1
25253731,2,1,1
25800896,2,1,1
25604630,2,1,1
25750400,2,1,1
24955542,2,1,1
25555673,2,1,1
25751523,2,1,1
25521800,2,1,1
25552838,2,1,1
25504567,2,1,1
25752991,2,1,1
25551610,2,1,1
25556344,2,1,1
25803495,2,1,1
25802766,2,1,1
25403412,2,1,1
25205162,2,1,1
25057954,2,1,1
25497537,2,1,1
25497676,2,1,1
25514755,2,1,1
24187773,2,1,1
25219985,2,1,1
24195723,3,1,1
25656990,2,1,1
25507797,2,1,1
25507459,2,1,1
25060203,2,1,1
25560210,2,1,1
25560022,2,1,1
25559669,2,1,1
25528309,2,1,1
25108323,2,1,1
26267874,2,1,1
25528210,2,1,1
25160098,2,1,1
24909888,2,1,1
25208666,2,1,1
24205986,4,1,1
25208015,2,1,1
25807613,2,1,1
25204549,2,1,1
25608943,2,1,1
25010829,2,1,1
25110995,2,1,1
24098694,2,1,1
25707911,2,1,1
25054246,2,1,1
25508849,2,1,1
26281002,2,1,1
25054478,2,1,1
25055039,2,1,1
26281271,2,1,1
25594587,2,1,1
25660178,2,1,1
25595671,2,1,1
25414182,2,1,1
24216797,2,1,1
25611655,2,1,1
24216305,2,1,1
25661253,2,1,1
25660270,2,1,1
24217472,2,1,1
25609612,2,1,1
25013333,2,1,1
25812011,2,1,1
25012842,2,1,1
25012963,2,1,1
25312309,2,1,1
25619124,2,1,1
24190154,2,1,1
25164459,2,1,1
25163031,2,1,1
25013024,2,1,1
25012508,2,1,1
25164869,2,1,1
25760836,2,1,1
25758620,2,1,1
24222532,4,1,1
25762320,2,1,1
24224029,2,1,1
25661843,2,1,1
25714655,2,1,1
24224637,2,1,1
25712845,2,1,1
24225080,2,1,1
25115349,2,1,1
25685575,2,1,1
23933558,2,1,1
25068030,2,1,1
25614823,2,1,1
25217604,2,1,1
25763139,2,1,1
25763503,2,1,1
25725824,2,1,1
25093284,2,1,1
25018416,2,1,1
24918686,2,1,1
24227943,2,1,1
25667024,2,1,1
24218854,2,1,1
24968831,2,1,1
25727662,2,1,1
25368344,2,1,1
25093163,2,1,1
25218276,2,1,1
25112356,2,1,1
25669517,2,1,1
25667772,2,1,1
25172225,2,1,1
24971435,2,1,1
25571564,2,1,1
25719336,2,1,1
25572305,2,1,1
25222782,2,1,1
25220225,2,1,1
25222996,2,1,1
25121442,2,1,1
25758995,2,1,1
25024268,2,1,1
25804719,2,1,1
24973570,2,1,1
25672421,2,1,1
25373751,2,1,1
25320891,2,1,1
25075152,2,1,1
25175506,2,1,1
25223704,2,1,1
25125265,2,1,1
23963825,2,1,1
23996511,4,2,2
25574823,2,1,1
24399074,2,1,1
25025284,2,1,1
23967104,2,1,1
25674592,2,1,1
24002678,4,2,2
25226301,2,1,1
24976423,2,1,1
25525408,2,1,1
25026808,2,1,1
25431175,2,1,1
26244887,2,1,1
25576512,2,1,1
25728521,2,1,1
24113247,2,1,1
25430747,2,1,1
25680561,2,1,1
25079447,2,1,1
25181203,2,1,1
25517899,2,1,1
25680781,2,1,1
25683882,2,1,1
25685236,2,1,1
26245324,2,1,1
24981942,2,1,1
25692458,2,1,1
25687354,2,1,1
25531571,2,1,1
25679232,2,1,1
24556079,4,2,2
25581986,2,1,1
23744458,3,1,1
25164363,2,1,1
25703503,2,1,1
25482507,2,1,1
25088081,2,1,1
25085326,2,1,1
25132893,2,1,1
23972703,2,1,1
25031823,2,1,1
24595830,2,1,1
25732855,2,1,1
25704843,2,1,1
25631946,2,1,1
25632085,2,1,1
25233475,2,1,1
25282891,2,1,1
25583537,2,1,1
25717362,2,1,1
24298108,2,1,1
25632006,2,1,1
25754079,2,1,1
25796197,2,1,1
25534990,2,1,1
25186844,2,1,1
25771449,2,1,1
24938204,2,1,1
24937010,2,1,1
25734334,2,1,1
24937995,2,1,1
25236418,2,1,1
24986609,2,1,1
25138042,2,1,1
26241575,2,1,1
25685638,2,1,1
25437982,2,1,1
25686885,2,1,1
25537441,2,1,1
25537410,2,1,1
25587386,2,1,1
24938896,2,1,1
25339039,2,1,1
25743985,2,1,1
25048016,2,1,1
24938654,2,1,1
24252024,2,1,1
25742274,2,1,1
25298265,2,1,1
25737229,2,1,1
26258498,2,1,1
25744863,2,1,1
25687111,2,1,1
25242106,2,1,1
25241110,2,1,1
25240672,2,1,1
25240001,2,1,1
24941353,2,1,1
25138914,2,1,1
26258087,2,1,1
24342793,2,1,1
25191478,2,1,1
24392329,2,1,1
24284946,2,1,1
24139364,2,1,1
25589782,2,1,1
25142223,2,1,1
23975451,2,1,1
26288800,2,1,1
25195249,2,1,1
25764997,2,1,1
25772950,2,1,1
25770185,2,1,1
25043580,2,1,1
24377624,2,1,1
25494304,2,1,1
23886892,2,1,1
25772886,2,1,1
24994816,2,1,1
24995030,2,1,1
25095038,2,1,1
25771902,2,1,1
25197989,2,1,1
25197604,2,1,1
24401251,2,1,1
25784095,2,1,1
25096692,2,1,1
25345666,2,1,1
25058594,2,1,1
25140440,2,1,1
26291723,2,1,1
25696693,2,1,1
25742170,2,1,1
25138078,2,1,1
25740289,2,1,1
25647134,2,1,1
25780212,2,1,1
25796038,2,1,1
25741024,2,1,1
25548069,2,1,1
25697207,2,1,1
25747433,2,1,1
25248872,2,1,1
26246979,2,1,1
24992007,2,1,1
24992132,2,1,1
25648900,2,1,1
24991669,2,1,1
24993097,2,1,1
25649602,2,1,1
26263387,2,1,1
23980993,2,1,1
24427878,2,1,1
24432214,2,1,1
24432354,2,1,1
24267992,2,1,1
24433141,2,1,1
26254118,2,1,1
25517820,2,1,1
25591845,2,1,1
26256266,2,1,1
26256194,2,1,1
26259592,2,1,1
24438951,2,1,1
26264044,2,1,1
24440785,2,1,1
26267444,2,1,1
26273393,2,1,1
23745930,4,1,1
23953152,2,1,1
25701358,2,1,1
23748853,4,1,1
23962476,2,1,1
23750229,4,1,1
24170847,2,1,1
25678157,2,1,1
23761310,4,1,1
24498507,2,1,1
24184677,2,1,1
24151269,2,1,1
23788289,4,1,1
26241943,2,1,1
24780446,2,1,1
24074645,2,1,1
24012022,2,1,1
24017520,2,1,1
26287485,2,1,1
25780700,2,1,1
23773811,3,1,1
24998812,2,1,1
25178740,2,1,1
26240980,2,1,1
26280540,2,1,1
25244564,2,1,1
26241548,2,1,1
26241498,2,1,1
25256594,2,1,1
26242487,2,1,1
25677265,2,1,1
24206624,2,1,1
24549542,2,1,1
23900068,2,1,1
24123420,2,1,1
26281606,2,1,1
24040282,2,1,1
24221276,2,1,1
24276972,2,1,1
23923533,2,1,1
24576297,2,1,1
24555684,2,1,1
23736683,3,1,1
24230760,2,1,1
24284681,2,1,1
24212540,2,1,1
24415847,2,1,1
25552324,2,1,1
24162360,2,1,1
25198221,2,1,1
24349646,2,1,1
24588045,2,1,1
26230605,2,1,1
24117654,2,1,1
24198331,2,1,1
20367544,8,2,2
25266733,2,1,1
26240106,2,1,1
24541342,2,1,1
25800255,2,1,1
23759985,3,1,1
26248067,2,1,1
24436974,2,1,1
24463002,2,1,1
24272164,2,1,1
24133651,2,1,1
24076984,2,1,1
24587031,2,1,1
25556036,2,1,1
25778522,2,1,1
24358529,2,1,1
26251529,2,1,1
26236091,2,1,1
24944403,2,1,1
24256014,2,1,1
25686992,2,1,1
25145521,2,1,1
25336079,2,1,1
24095170,2,1,1
24103528,2,1,1
24107553,2,1,1
24579977,2,1,1
24436713,2,1,1
25463572,2,1,1
24943401,2,1,1
26243853,2,1,1
25633187,2,1,1
25550677,2,1,1
24909066,2,1,1
25635911,2,1,1
24081469,2,1,1
25069052,2,1,1
25786753,2,1,1
24951577,2,1,1
23792695,3,1,1
25557681,2,1,1
25200054,2,1,1
24956427,2,1,1
24956139,2,1,1
24089015,2,1,1
25607440,2,1,1
24174678,2,1,1
25636279,2,1,1
26235632,2,1,1
24130728,2,1,1
24281778,3,1,1
25769944,2,1,1
21384821,4,1,1
23995564,2,1,1
25097443,2,1,1
23744778,3,1,1
26243442,2,1,1
25580534,2,1,1
26291622,2,1,1
25745178,2,1,1
24074562,2,1,1
24254951,2,1,1
24251190,2,1,1
24161742,2,1,1
24210495,2,1,1
25626596,2,1,1
24168052,2,1,1
24168099,2,1,1
24325826,2,1,1
24440700,2,1,1
24441533,2,1,1
24187437,3,1,1
24187756,3,1,1
24187537,3,1,1
25627998,2,1,1
24522219,2,1,1
24469041,2,1,1
25153425,2,1,1
24229029,2,1,1
24198492,3,1,1
24331928,2,1,1
28796158,3,1,1
25159388,2,1,1
24119046,2,1,1
24260547,2,1,1
26230431,2,1,1
24473670,2,1,1
24158895,2,1,1
25161394,2,1,1
24119625,2,1,1
24572672,2,1,1
25512857,2,1,1
24974890,2,1,1
25729492,2,1,1
24187974,2,1,1
24741981,4,2,2
24281003,3,1,1
24123919,2,1,1
25180881,2,1,1
24214613,3,1,1
25129024,2,1,1
25220469,2,1,1
25127948,2,1,1
25682624,2,1,1
25766063,2,1,1
25668519,2,1,1
25085816,2,1,1
23772447,3,1,1
24992957,2,1,1
25511522,2,1,1
25766098,2,1,1
24756789,4,2,2
25527850,2,1,1
25778142,2,1,1
25796430,2,1,1
24253086,2,1,1
24016368,2,1,1
24999961,2,1,1
26235229,2,1,1
25002631,2,1,1
25759101,2,1,1
25003766,2,1,1
25004742,2,1,1
24130664,2,1,1
24447708,2,1,1
24355634,2,1,1
24482413,2,1,1
25808747,2,1,1
23760342,3,1,1
24687268,4,2,2
25026145,2,1,1
23799555,4,1,1
24715984,4,2,2
24161834,2,1,1
24347036,2,1,1
24162954,2,1,1
24837886,4,2,2
25164148,2,1,1
26288078,2,1,1
24352932,2,1,1
24352887,2,1,1
23977887,2,1,1
24340019,2,1,1
24353913,2,1,1
24804742,4,2,2
25639818,2,1,1
24368915,2,1,1
24368954,2,1,1
24291360,2,1,1
24292421,2,1,1
25059977,2,1,1
25069397,2,1,1
25070916,2,1,1
25092360,2,1,1
24942238,2,1,1
24941856,2,1,1
25508294,2,1,1
25668743,2,1,1
24524841,2,1,1
24943959,2,1,1
25543554,2,1,1
25597310,2,1,1
24036992,2,1,1
24944038,2,1,1
25106938,2,1,1
23895276,2,1,1
24110643,2,1,1
25115409,2,1,1
25533169,2,1,1
24258074,2,1,1
24949064,2,1,1
25508328,2,1,1
24949267,2,1,1
25118982,2,1,1
25571056,2,1,1
24219921,4,1,1
25148052,2,1,1
23799027,3,1,1
23775051,4,1,1
24146467,2,1,1
24146080,2,1,1
24301564,2,1,1
25797239,2,1,1
23794060,3,1,1
25168717,2,1,1
25799430,2,1,1
24240517,2,1,1
25796976,2,1,1
23794357,3,1,1
25513746,2,1,1
23775286,4,1,1
23970843,2,1,1
23971142,2,1,1
24980655,2,1,1
25735598,2,1,1
24979772,2,1,1
25707399,2,1,1
24173955,2,1,1
24173910,2,1,1
24221208,2,1,1
25169916,2,1,1
24221475,2,1,1
25071920,2,1,1
24593979,2,1,1
25716596,2,1,1
24587864,2,1,1
25238579,2,1,1
25795817,2,1,1
26276409,2,1,1
24771648,2,1,1
25553393,2,1,1
25088632,2,1,1
25171083,2,1,1
24278773,3,1,1
24962774,2,1,1
25731393,2,1,1
25570641,2,1,1
24975737,2,1,1
24978319,2,1,1
23785866,3,1,1
25031073,2,1,1
25021824,2,1,1
25019885,2,1,1
25022738,2,1,1
25026758,2,1,1
25024513,2,1,1
25022409,2,1,1
25043339,2,1,1
25051257,2,1,1
25796714,2,1,1
25051383,2,1,1
25046223,2,1,1
25056967,2,1,1
23899231,2,1,1
25058039,2,1,1
25058289,2,1,1
25252722,2,1,1
25251092,2,1,1
24866230,2,1,1
25660823,2,1,1
25501727,2,1,1
25108913,2,1,1
25672080,2,1,1
24032493,2,1,1
24197652,2,1,1
25569120,2,1,1
25568885,2,1,1
24276355,2,1,1
24150750,2,1,1
25644619,2,1,1
24276132,2,1,1
24206872,2,1,1
24207745,2,1,1
24185643,2,1,1
24446727,2,1,1
25742683,2,1,1
26246473,2,1,1
25755081,2,1,1
26272479,2,1,1
26246395,2,1,1
26234478,2,1,1
25754697,2,1,1
26249407,2,1,1
25233869,2,1,1
24210349,2,1,1
25184839,2,1,1
24208106,2,1,1
24211608,2,1,1
24557255,2,1,1
24214636,3,1,1
24217756,2,1,1
24210347,4,1,1
25531883,2,1,1
24214936,2,1,1
25775126,2,1,1
25695940,2,1,1
26260621,2,1,1
25089840,2,1,1
24462528,2,1,1
25094821,2,1,1
25095189,2,1,1
26289829,2,1,1
25094290,2,1,1
26289233,2,1,1
23790882,3,1,1
24204916,4,1,1
25257482,2,1,1
24209337,2,1,1
24469684,2,1,1
24556964,2,1,1
24689763,2,1,1
24270446,2,1,1
23787331,3,1,1
24037139,2,1,1
24484563,2,1,1
24226479,2,1,1
25088742,2,1,1
25015990,2,1,1
23808713,4,1,1
25097678,2,1,1
25016019,2,1,1
25648357,2,1,1
26278491,2,1,1
25568426,2,1,1
24216834,3,1,1
24075435,2,1,1
24997709,2,1,1
24179370,2,1,1
25352765,2,1,1
25202761,2,1,1
24089933,2,1,1
25714425,2,1,1
24323633,2,1,1
24350669,2,1,1
25806743,2,1,1
25425521,2,1,1
25088717,2,1,1
25089976,2,1,1
25558198,2,1,1
23896570,2,1,1
24281325,3,1,1
23772824,3,1,1
24184362,2,1,1
25031940,2,1,1
24233242,2,1,1
25522902,2,1,1
24100014,2,1,1
25087673,2,1,1
24334989,2,1,1
24266775,2,1,1
25220305,2,1,1
24320683,2,1,1
24123421,2,1,1
25727034,2,1,1
24167652,2,1,1
23751784,3,1,1
24365226,2,1,1
24280628,2,1,1
23929601,2,1,1
23929712,2,1,1
25080955,2,1,1
25421237,2,1,1
24782497,2,1,1
26280178,2,1,1
24208043,2,1,1
24309660,2,1,1
25809336,2,1,1
24357122,2,1,1
24411924,2,1,1
23930843,2,1,1
24257582,2,1,1
25027890,2,1,1
25186026,2,1,1
24262601,2,1,1
25248217,2,1,1
24372042,2,1,1
24412965,2,1,1
24267200,2,1,1
23927209,2,1,1
24266969,2,1,1
24040812,2,1,1
24414493,2,1,1
23920799,2,1,1
24064357,4,2,2
25124164,2,1,1
24272610,2,1,1
25110086,2,1,1
25061457,2,1,1
24365483,2,1,1
25116597,2,1,1
23923986,2,1,1
24135654,2,1,1
25389821,2,1,1
25125756,2,1,1
25126597,2,1,1
25563128,2,1,1
25458634,2,1,1
25129706,2,1,1
25129806,2,1,1
25199138,2,1,1
23745581,3,1,1
25438478,2,1,1
26283324,2,1,1
26243993,2,1,1
23745164,4,1,1
25135450,2,1,1
25054934,2,1,1
24250982,4,2,2
24386292,2,1,1
26275626,2,1,1
24136059,2,1,1
23787141,4,1,1
23784741,3,1,1
23897108,2,1,1
24534763,2,1,1
24993822,2,1,1
24996402,2,1,1
24996291,2,1,1
23772470,3,1,1
25223736,2,1,1
24276880,4,2,2
24260958,2,1,1
24459120,2,1,1
25098036,2,1,1
24031680,2,1,1
25250008,2,1,1
25567842,2,1,1
25777817,2,1,1
25426023,2,1,1
25733516,2,1,1
25807728,2,1,1
25807068,2,1,1
24306961,2,1,1
24582229,2,1,1
25460421,2,1,1
25045918,2,1,1
24438861,2,1,1
24095999,2,1,1
24138939,2,1,1
25793668,2,1,1
25740497,2,1,1
24862281,2,1,1
25021646,2,1,1
25765724,2,1,1
25140788,2,1,1
24323038,2,1,1
25636241,2,1,1
24470796,2,1,1
25083053,2,1,1
25675524,2,1,1
25562727,2,1,1
24328849,2,1,1
25786066,2,1,1
24555770,2,1,1
25692367,2,1,1
24938790,2,1,1
25101657,2,1,1
25711734,2,1,1
24336928,2,1,1
24079290,2,1,1
25261674,2,1,1
25071566,2,1,1
24341106,2,1,1
25515308,2,1,1
24260770,2,1,1
23975198,2,1,1
24528792,2,1,1
25080757,2,1,1
24194907,2,1,1
24944247,2,1,1
24279642,4,1,1
23798863,4,1,1
26254816,2,1,1
25095986,2,1,1
24360638,2,1,1
25096020,2,1,1
25790912,2,1,1
25711215,2,1,1
24135607,2,1,1
25200750,2,1,1
24208009,4,1,1
24158181,2,1,1
25503930,2,1,1
25210346,2,1,1
25212214,2,1,1
25503896,2,1,1
25545778,2,1,1
25545512,2,1,1
25221836,2,1,1
26287329,2,1,1
25613410,2,1,1
24233621,2,1,1
24450007,2,1,1
23780830,4,1,1
24151417,2,1,1
25201082,2,1,1
25041590,2,1,1
25039882,2,1,1
24072498,4,2,2
23781476,3,1,1
25515390,2,1,1
25674426,2,1,1
25597877,2,1,1
26250835,2,1,1
23943673,2,1,1
24120070,2,1,1
24244386,2,1,1
24440784,2,1,1
24458115,2,1,1
25151512,2,1,1
25176702,2,1,1
25151572,2,1,1
24497988,2,1,1
25624426,2,1,1
25624810,2,1,1
25624778,2,1,1
24082230,4,2,2
25624597,2,1,1
24520937,2,1,1
26271939,2,1,1
24002374,4,2,2
25331625,2,1,1
24014049,4,2,2
24010256,4,2,2
24682724,2,1,1
24012991,4,2,2
24014899,4,2,2
24009858,4,2,2
24009991,4,2,2
24014853,4,2,2
